id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
63177,0.346624,tcp,http,FIN,10,8,802,1106,49.0445,62,252,16663.58984,22341.21289,2,2,38.513778,40.079145,1911.772392,57.275902,255,1242491501,1444309684,255,0.093201,0.045712,0.047489,80,138,1,127,1,1,1,1,1,1,0,0,1,1,2,0,DoS,1
34129,0.022117,tcp,ftp,FIN,52,54,2934,3742,4747.479299,31,29,1041009.188,1328570.75,11,15,0.428059,0.407151,29.291263,0.694365,255,233783147,2380169164,255,0.000682,0.000533,0.000149,56,69,0,0,1,0,11,1,1,4,1,1,0,5,1,0,Normal,0
28631,0.12398,tcp,-,FIN,96,98,5486,92746,1556.702686,31,29,350314.5625,5923536.0,7,42,1.3016,1.272753,0.0,76.494388,255,697900556,712000399,255,0.000653,0.000519,0.000134,57,946,0,0,5,0,1,1,1,1,0,0,0,3,10,0,Normal,0
30424,6.584083,tcp,-,FIN,436,858,24536,1094788,196.382698,31,29,29744.46094,1328674.625,38,390,15.135085,7.682163,6014.720854,4285.017583,255,2872518827,727242737,255,0.000588,0.000467,0.000121,56,1276,0,0,5,0,2,1,1,1,0,0,0,1,5,0,Normal,0
71262,0.573018,tcp,-,FIN,10,6,588,268,26.177187,254,252,7399.418457,3127.30127,2,1,60.105889,90.018203,3002.278437,122.878672,255,605954984,340023935,255,0.205755,0.122919,0.082836,59,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
35523,0.00554,tcp,ftp-data,FIN,8,12,424,8824,3429.603006,31,29,535740.0625,11680867.0,1,4,0.744571,0.460091,48.48415,24.680063,255,1233921624,1241018710,255,0.000594,0.000472,0.000122,53,735,0,0,3,0,5,1,1,4,0,0,0,6,3,0,Normal,0
41500,0.492087,tcp,-,FIN,10,6,534,268,30.482414,254,252,7819.755371,3641.632324,2,1,54.486111,88.000203,2839.315607,137.267781,255,154186160,1155417915,255,0.090818,0.052077,0.038741,53,45,0,0,2,1,2,1,1,1,0,0,0,2,4,0,Normal,0
31177,1.771049,tcp,-,FIN,150,148,12352,27312,167.697221,31,29,55424.77734,122539.8047,39,45,11.883007,12.043959,1117.214565,1126.479451,255,2289798684,2285926315,255,0.000707,0.000577,0.00013,82,185,0,0,8,0,2,1,1,1,0,0,0,4,3,0,Normal,0
5534,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,DoS,1
7120,0.530747,tcp,http,FIN,10,10,830,1112,35.798601,62,252,11259.60254,15088.16797,2,2,58.971889,53.138891,3882.846436,97.234602,255,3878103314,2019193070,255,0.105413,0.051722,0.053691,83,111,1,98,1,1,1,1,1,1,0,0,1,35,1,0,DoS,1
6991,9e-06,ipv6-route,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,DoS,1
62501,8e-06,unas,-,INT,2,0,200,0,62500.00016,254,0,50000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,6,6,6,0,0,0,10,10,0,DoS,1
5740,0.236145,tcp,-,FIN,10,6,516,268,63.520293,254,252,15753.0332,7588.557617,2,1,23.052,44.328398,1247.563791,63.53559,255,1080304917,2562509764,255,0.028209,0.014494,0.013715,52,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
23619,0.001115,udp,-,CON,2,2,146,178,2690.582979,31,29,523766.8125,638565.0,0,0,0.001,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,1,1,1,1,0,0,0,3,11,0,Normal,0
535,8e-06,prm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
38189,0.022356,tcp,-,FIN,16,18,1540,1644,1476.113808,31,29,516729.2813,555734.5,4,4,1.468933,1.286823,93.378607,2.749599,255,2099739410,2105577020,255,0.000603,0.000477,0.000126,96,91,0,0,6,0,3,2,1,2,0,0,0,4,10,0,Normal,0
2593,8e-06,br-sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,10,4,0,DoS,1
8678,0.240212,tcp,-,FIN,10,6,528,268,62.444842,254,252,15852.66406,7460.077148,2,1,26.594111,36.854,1440.404988,61.106324,255,2421444590,1996890882,255,0.082064,0.055935,0.026129,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
55693,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,7,9,0,DoS,1
78304,0.474213,tcp,-,FIN,10,6,610,268,31.631355,254,252,9261.661133,3778.892578,2,1,52.626333,84.138602,2560.959508,135.081063,255,2036750203,2931023915,255,0.138807,0.053517,0.08529,61,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
48004,0.247461,tcp,http,FIN,10,6,832,268,60.615611,254,252,24213.91602,7241.544922,2,1,26.087778,42.042,1298.421799,62.731934,255,468232649,141183968,255,0.075774,0.037241,0.038533,83,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,DoS,1
5235,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
24909,0.001016,udp,dns,CON,2,2,130,162,2952.755752,31,29,511811.0,637795.25,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,1,0,0,0,8,4,0,Normal,0
33188,0.001071,udp,dns,CON,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,1,3,0,Normal,0
51154,1.1e-05,sctp,-,INT,2,0,552,0,90909.0902,254,0,200727264.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,276,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
7848,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,9,3,0,DoS,1
10936,22.04829,ospf,-,INT,20,0,1280,0,0.861745,254,0,441.213348,0.0,0,0,1160.436375,0.0,1438.506125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
63994,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,DoS,1
78471,7e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,2,1,6,0,0,0,2,10,0,Normal,0
6694,3e-06,leaf-1,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,DoS,1
71971,1.127569,tcp,-,FIN,32,14,27206,728,39.908867,254,252,186993.4375,4796.15918,13,3,34.772678,77.598617,2592.217218,98.308508,255,4196130375,3487902286,255,0.185465,0.118784,0.066681,850,52,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
30861,0.411387,tcp,ftp-data,FIN,8,12,424,8824,46.185223,31,29,7214.618164,157302.0,1,4,58.723714,37.352545,3470.142307,2753.208381,255,2009765538,311626776,255,0.00063,0.000506,0.000124,53,735,0,0,4,0,2,1,1,1,0,0,0,3,3,0,Normal,0
30710,0.00102,udp,dns,CON,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,3,3,0,Normal,0
6730,3e-06,rdp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,DoS,1
35703,0.057906,tcp,-,FIN,72,74,4238,63878,2504.058223,31,29,577487.625,8705833.0,7,30,0.811056,0.775342,45.268133,43.42867,255,3056269718,3056520444,255,0.001424,0.001299,0.000125,59,863,0,0,16,0,1,1,1,1,0,0,0,3,7,0,Normal,0
66268,8.500378,tcp,-,REQ,12,0,540,0,1.29406,254,0,465.861664,0.0,11,0,772.761625,0.0,1220.093875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,22,1,1,28,0,0,0,23,28,0,Normal,0
55377,3e-06,fire,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,7,6,6,7,0,0,0,10,11,0,DoS,1
2316,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS,1
73221,8e-06,tcp,-,REQ,2,0,86,0,125000.0003,254,0,43000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,3895507302,0,0,0.0,0.0,0.0,43,0,0,0,2,6,1,1,1,1,0,0,0,1,1,0,Normal,0
32674,0.001764,udp,-,CON,4,4,512,304,3968.253869,31,29,1741496.5,1034013.563,0,0,0.443,0.232333,0.62084,0.319378,0,0,0,0,0.0,0.0,0.0,128,76,0,0,7,0,9,1,1,4,0,0,0,5,12,0,Normal,0
36516,0.031932,tcp,-,FIN,46,48,2854,30622,2912.438926,31,29,699486.4375,7512213.5,7,17,0.717864,0.668957,42.026678,40.739471,255,3704334343,1571855911,255,0.000827,0.000479,0.000348,62,638,0,0,7,0,8,1,1,1,0,0,0,6,10,0,Normal,0
67659,1.898444,tcp,ftp,FIN,14,12,756,682,13.168679,254,252,2958.211914,2637.949707,4,4,145.970385,154.594188,7838.516761,216.514344,255,3937715710,2889650540,255,0.380004,0.197907,0.182097,54,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Normal,0
1147,1.244202,ospf,-,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
72831,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,1,2,1,1,0,0,0,3,1,0,Normal,0
36985,0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,2,5,0,Normal,0
40592,0.654493,tcp,http,FIN,10,8,826,1340,25.974305,62,252,9094.0625,14337.81641,2,2,72.721444,79.23257,3780.871789,141.731984,255,2260785169,28477324,255,0.141677,0.08159,0.060087,83,168,1,268,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
78021,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,1,1,1,8,0,0,0,2,8,0,Normal,0
3325,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,DoS,1
32758,0.001099,udp,dns,CON,2,2,146,178,2729.754356,31,29,531392.1875,647861.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,3,3,0,Normal,0
48117,7.6e-05,pim,-,INT,8,0,480,0,4.947259,254,0,2374.684326,0.0,0,0,202.132141,0.0,480.118281,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,9,2,2,2,2,2,0,0,0,2,8,0,DoS,1
26965,0.01268,tcp,-,FIN,36,38,2334,16290,5757.097931,31,29,1432176.75,10007571.0,7,12,0.3518,0.324784,22.163988,21.279629,255,2574699780,2575006962,255,0.000811,0.000653,0.000158,65,429,0,0,3,0,3,1,1,2,0,0,0,4,8,0,Normal,0
34725,0.015821,tcp,-,FIN,46,48,2854,30622,5878.26286,31,29,1411794.375,15162126.0,7,17,0.3444,0.32666,0.0,18.21106,255,3383108807,1244034436,255,0.000586,0.000465,0.000121,62,638,0,0,10,0,2,1,1,1,0,0,0,2,5,0,Normal,0
81320,9e-06,udp,-,INT,2,0,218,0,111111.1072,254,0,96888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,109,0,0,0,17,2,8,8,1,17,0,0,0,8,17,0,Normal,0
2427,1e-05,udp,dns,INT,2,0,120,0,100000.0025,254,0,48000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,1,2,1,1,1,3,0,0,0,1,1,0,DoS,1
482,8e-06,argus,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
4392,8e-06,wb-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
39789,1.255791,tcp,http,FIN,14,18,1684,10168,24.685637,31,29,9963.441406,61182.15625,3,5,96.572305,73.834647,9502.149187,8319.536721,255,195614437,2372714733,255,0.000768,0.000595,0.000173,120,565,0,0,3,0,2,1,1,1,0,0,0,3,2,0,Normal,0
9236,0.351321,tcp,http,FIN,10,8,758,894,48.388794,62,252,15552.72754,17829.84766,2,2,39.035667,42.885145,2079.227832,78.862664,255,1251147941,2219263774,255,0.101697,0.050318,0.051379,76,112,1,44,2,1,1,1,1,2,0,0,1,18,2,0,DoS,1
10251,0.493444,sctp,-,CON,4,2,632,496,10.132862,254,60,7684.762695,4020.719727,0,0,164.481328,0.01,232.599719,0.0,0,0,0,0,0.0,0.0,0.0,158,248,0,0,1,0,3,1,1,1,0,0,0,2,1,0,DoS,1
41024,0.862597,tcp,-,CON,6,2,998,86,8.115029,62,252,7716.233887,398.795746,2,1,172.5194,0.008,9920.56675,0.0,255,3347276461,861596214,255,0.676454,0.514637,0.161817,166,43,0,0,3,3,2,2,1,3,0,0,0,2,4,0,Normal,0
8972,0.372176,udp,-,CON,2,2,1128,1548,8.060703,254,60,12123.29688,16637.29102,0,0,361.267,317.1345,361.263,317.1335,0,0,0,0,0.0,0.0,0.0,564,774,0,0,2,0,2,1,1,2,0,0,0,1,2,0,DoS,1
28449,1.005237,tcp,http,FIN,12,18,1580,10168,28.848919,31,29,11531.60938,76431.72656,3,4,91.352273,59.099352,9527.86189,7674.369778,255,3541229640,1396933090,255,0.000679,0.000543,0.000136,132,565,1,0,1,0,3,1,1,1,0,0,1,1,2,0,Normal,0
568,1.914575,tcp,-,FIN,26,26,3444,3254,26.637766,254,252,13839.10254,13074.44238,10,10,76.582998,72.995398,4000.316548,98.159609,255,4081478244,3770194246,255,0.101534,0.058138,0.043396,132,125,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
11604,59.82692,tcp,-,CON,1174,430,563520,18490,26.793959,254,252,75289.1875,2466.715576,586,0,51.003273,139.318516,2485.52676,143.801312,255,2264661104,463094450,255,0.0,0.0,0.0,480,43,0,0,12,0,2,2,2,2,0,0,0,4,2,0,DoS,1
50424,59.823212,udp,-,CON,154,152,100480,121106,5.098355,254,60,13349.73438,16088.73828,0,0,391.001375,392.574781,455.683781,464.602875,0,0,0,0,0.0,0.0,0.0,652,797,0,0,3,3,3,3,3,3,0,0,0,3,3,0,DoS,1
45636,2.433346,tcp,-,FIN,14,6,3810,268,7.808178,254,252,11631.71973,736.434509,6,1,187.180462,480.866406,18836.59282,941.315313,255,2156227042,2498607505,255,0.074291,0.025447,0.048844,272,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
50332,1.038991,cbt,-,INT,4,0,360,0,2.887417,254,0,2078.940186,0.0,0,0,346.330344,0.0,489.773031,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,DoS,1
35819,1.14625,tcp,http,FIN,14,18,1684,10168,27.044711,31,29,10915.59473,67029.00781,3,5,88.146308,67.395235,8834.5451,7735.09797,255,2600869729,2601982946,255,0.00066,0.000527,0.000133,120,565,1,3924,2,0,7,2,1,4,0,0,1,5,3,0,Normal,0
72820,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,1,1,2,0,0,0,1,2,0,Normal,0
428,7e-06,udp,snmp,INT,2,0,136,0,142857.1409,254,0,77714288.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
24788,3.079667,tcp,-,FIN,122,126,7812,15362,80.203474,31,29,20126.85156,39591.29297,30,32,25.448826,24.633632,1618.505457,1596.205971,255,2078913624,4232589537,255,0.000613,0.00046,0.000153,64,122,0,0,7,0,1,1,1,1,0,0,0,1,4,0,Normal,0
4867,8e-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,18,4,0,DoS,1
7388,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,DoS,1
10014,0.437973,tcp,http,FIN,10,8,852,1994,38.815179,62,252,14009.99609,31874.11133,2,2,48.663667,52.32743,2548.997573,96.855219,255,3988898089,513385780,255,0.105301,0.055836,0.049465,85,249,1,586,1,1,10,1,1,1,0,0,1,1,1,0,DoS,1
27969,0.780001,tcp,-,FIN,22,16,1470,1832,47.435838,31,29,14399.98145,17620.49023,5,4,37.142903,51.951801,2357.891015,71.452336,255,4134307673,4134610358,255,0.000715,0.000574,0.000141,67,115,0,0,4,0,1,2,1,1,0,0,0,4,9,0,Normal,0
11827,0.199876,tcp,http,FIN,10,14,788,10954,115.071347,62,252,28417.61914,407132.4375,2,5,22.208444,14.445922,1159.603634,1465.098771,255,110978001,2973978931,255,0.052934,0.006995,0.045939,79,782,1,4958,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
60523,1.2e-05,udp,-,INT,2,0,75,0,83333.33039,254,0,25333332.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,DoS,1
4448,0.310408,tcp,http,FIN,10,8,766,1370,54.76663,62,252,17783.04688,30901.26563,2,2,34.489778,35.89843,1846.476536,50.916082,255,2510893145,1465316232,255,0.087752,0.05821,0.029542,77,171,1,284,1,1,3,1,1,1,0,0,1,1,1,0,DoS,1
59934,0.894889,tcp,http,FIN,10,8,942,2106,18.996769,62,252,7580.828613,16475.78711,2,2,99.323667,118.51743,5178.988859,226.972656,255,3508273362,3031847997,255,0.184341,0.065256,0.119085,94,263,0,0,4,1,1,2,1,1,0,0,0,2,1,0,DoS,1
44964,59.934109,tcp,-,CON,1622,462,679618,19866,34.754834,254,252,90659.42969,2645.972412,809,0,37.035884,129.959484,1922.793731,133.980203,255,381408767,930012124,255,0.072579,0.028824,0.043755,419,43,0,0,1,4,2,1,1,1,0,0,0,1,8,0,DoS,1
4283,9e-06,kryptolan,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,DoS,1
12269,0.605331,tcp,http,FIN,10,10,802,3736,31.387786,62,252,9541.886719,44445.10547,2,3,67.259,57.834,3517.211367,4332.947678,255,463711455,3185705234,255,0.101233,0.05734,0.043893,80,374,1,1422,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
45474,9e-06,udp,-,INT,2,0,2634,0,111111.1072,254,0,1170666624.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1317,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
49918,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,DoS,1
81791,0.239321,tcp,-,CON,6,2,998,86,29.249419,62,252,27812.01953,1437.400024,2,1,47.8642,0.007,2736.288498,0.0,255,2040632949,1246798943,255,0.186033,0.098827,0.087206,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal,0
3416,28.213135,ospf,-,INT,20,0,1280,0,0.673445,254,0,344.803925,0.0,0,0,1484.90175,0.0,1831.332375,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
34014,1.038029,tcp,-,FIN,24,20,2158,1918,41.424663,31,29,15945.60547,14049.7041,6,5,45.131695,54.596946,3587.359433,3947.220859,255,3426204306,1276958574,255,0.000714,0.000587,0.000127,90,96,0,0,9,0,5,1,1,1,0,0,0,4,8,0,Normal,0
5606,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,DoS,1
42055,0.988611,tcp,ftp,FIN,14,12,798,682,25.288006,254,252,5996.291992,5065.693359,4,4,75.965459,84.305094,3805.538091,98.052422,255,2618215550,2168050164,255,0.114438,0.061246,0.053192,57,57,0,0,2,1,1,1,1,2,1,1,0,1,2,0,Normal,0
11911,2.035522,tcp,smtp,FIN,22,20,3165,1740,20.142254,62,252,11877.05176,6496.61377,8,8,96.929616,100.611633,4800.793542,132.376453,255,489009189,552329188,255,0.157249,0.080637,0.076612,144,87,0,0,1,1,8,1,1,9,0,0,0,7,1,0,DoS,1
63359,0.256839,tcp,-,FIN,10,8,800,1324,66.189323,62,252,22426.5,36100.43359,2,2,28.537667,34.090145,1512.703354,55.01402,255,757262630,3133774985,255,0.053253,0.007996,0.045257,80,166,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
4155,0.263837,tcp,-,FIN,12,8,1204,2030,72.014158,254,252,33475.21094,53881.75,3,2,23.985182,36.21757,1268.432625,57.503172,255,1732133816,345265245,255,0.050979,0.006358,0.044621,100,254,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
41035,1.23338,tcp,-,CON,6,2,998,86,5.675461,62,252,5396.552734,278.908386,2,1,246.676,0.009,16113.91306,0.0,255,2537293385,2125443912,255,1.135327,1.01267,0.122657,166,43,0,0,5,3,2,2,1,2,0,0,0,3,2,0,Normal,0
40915,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.808,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
80323,0.815378,tcp,http,FIN,10,8,836,1094,20.849225,62,252,7387.984375,9399.321289,2,2,90.580667,103.773141,4779.991936,174.672156,255,2700001451,3242877272,255,0.164392,0.088963,0.075429,84,137,1,140,6,1,2,2,2,6,0,0,4,2,6,0,Normal,0
69626,1.009875,tcp,-,FIN,16,10,860,556,24.755538,254,252,6392.870117,3968.807861,4,3,67.263935,102.866336,4200.734649,137.624031,255,2137712378,708486078,255,0.157492,0.084069,0.073423,54,56,0,0,1,1,19,1,1,1,0,0,0,2,1,0,Normal,0
41267,0.364449,tcp,-,CON,6,2,998,86,19.207077,62,252,18263.1875,943.890625,2,1,72.8898,0.002,3726.991206,0.0,255,3711192181,2015616375,255,0.143018,0.096958,0.04606,166,43,0,0,8,3,4,4,1,8,0,0,0,4,8,0,Normal,0
11470,1.534596,ospf,-,INT,18,0,2858,0,11.077834,254,0,14075.36621,0.0,0,0,90.270352,0.0,179.918469,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
6534,5e-06,ggp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
66560,1.409594,tcp,-,FIN,10,8,538,354,12.06021,254,252,2752.56543,1759.371826,2,1,145.831444,183.693141,9369.869688,246.681672,255,2451771947,2595812119,255,0.192044,0.123739,0.068305,54,44,0,0,3,1,1,1,1,2,0,0,0,2,4,0,Normal,0
3815,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
5447,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,DoS,1
56900,8e-06,zero,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,11,13,0,DoS,1
68991,3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,5,1,1,8,0,0,0,6,8,0,Normal,0
