dur,proto,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,ackdat,smean,dmean,response_body_len,label
3e-06,42,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.019883,111,2766,24004,4476.18583,1087964.625,9448474.0,0.454023,0.430022,0.0,24.638518,2577677825,2586906034,0.000667,0.000139,63,522,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00106,117,132,164,2830.188576,498113.1875,618867.875,0.01,0.009,0.0,0.0,0,0,0.0,0.0,66,82,0,0
1e-05,117,1064,0,100000.0025,425600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,532,0,0,0
0.001019,117,130,162,2944.062924,510304.25,635917.5625,0.011,0.009,0.0,0.0,0,0,0.0,0.0,65,81,0,0
7e-06,80,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00101,117,132,164,2970.297008,522772.2813,649504.9375,0.01,0.009,0.0,0.0,0,0,0.0,0.0,66,82,0,0
0.360872,111,486,268,41.565985,9709.814453,4965.749512,37.004778,57.782801,1825.686382,73.264617,1947990278,3280764998,0.099311,0.027354,49,45,0,0
23.660702,111,360,0,0.295849,106.505714,0.0,3380.1,0.0,7207.256,0.0,0,0,0.0,0.0,45,0,0,0
0.021919,111,1540,1644,1505.543075,527031.3125,566814.1875,1.4386,1.217588,97.819469,2.252354,2209319556,67116408,0.001395,0.000179,96,91,0,0
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.105977,111,5486,92746,1821.149893,409824.7813,6929805.5,1.111579,1.098729,75.748619,69.863292,3135154365,1021242305,0.000619,0.000123,57,946,0,0
2.603007,111,928,682,11.140961,2695.344238,1923.928711,149.715882,228.582266,8918.027609,299.812344,2881505009,157539077,0.177049,0.088455,52,57,0,0
4e-06,37,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.151659,111,1540,1644,217.593421,76170.88281,81920.625,10.088267,8.841,763.023578,15.194862,2339249159,243071013,0.001582,0.000227,96,91,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
7e-06,117,104,0,142857.1409,59428572.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001025,117,146,178,2926.829254,569756.125,694634.125,0.012,0.009,0.0,0.0,0,0,0.0,0.0,73,89,0,0
2e-06,117,2634,0,500000.0013,5268000256.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,1317,0,0,1
0.791586,111,898,268,18.9493,8175.991211,2263.80957,82.869333,138.352797,4564.687706,234.096391,38662622,1207510521,0.152794,0.052981,90,45,0,0
3e-06,39,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,118,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
7.6e-05,70,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,60,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,87,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.096134,111,1018,838,19.158243,6816.685059,5510.275391,97.043089,108.193,5737.554683,168.722703,2466815531,3077300840,0.219707,0.097315,85,84,0,0
5e-06,63,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,64,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.066736,77,1890,0,38.435002,13836.60059,0.0,26.017951,0.0,30.409635,0.0,0,0,0.0,0.0,45,0,0,1
0.001088,117,146,178,2757.352893,536764.6875,654411.75,0.015,0.009,0.0,0.0,0,0,0.0,0.0,73,89,0,0
7e-06,73,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
2.037659,111,9140,764,15.213537,33893.79688,2787.512695,119.8623,145.136234,8331.162765,338.69825,2597499131,1448933701,0.206907,0.084284,508,55,0,0
1e-05,21,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.5e-05,51,86,0,66666.66835,22933334.0,0.0,0.015,0.0,0.0,0.0,0,0,0.0,0.0,43,0,0,1
0.933446,111,534,354,18.212087,4122.359375,2656.822266,103.716222,118.553141,6548.73861,176.087984,884465748,2138102505,0.209841,0.106955,53,44,0,0
1.663171,111,19911,1818,33.069359,92959.77344,8350.313477,50.371304,75.267664,3044.644243,85.348086,2572606005,2156445868,0.109931,0.027391,586,83,0,1
1.481828,111,5154,802,15.52137,25838.35742,3897.888428,110.779922,150.059438,7272.770646,187.863203,1500071066,1578094276,0.197458,0.066172,368,80,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.44351,111,912,34768,96.953846,15079.70508,607553.375,40.319091,14.050484,2176.29234,1514.447174,967125936,1109167766,0.052896,0.045761,76,1087,16476,1
3e-06,117,198,0,333333.3215,263999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,99,0,0,0
0.228079,111,784,918,74.535576,24763.34961,28200.75391,25.342111,30.421143,1291.929576,47.433984,2460627996,3771542246,0.034142,0.020042,78,115,56,1
0.0,6,46,0,0.0,0.0,0.0,60000.74,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.811546,111,586,354,20.947672,5204.880371,3055.895752,86.144444,101.160711,5587.580019,137.772234,1665809534,2622328002,0.138901,0.035488,59,44,0,0
8e-06,62,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.03636,111,2958,32368,2667.766826,637403.75,6979318.0,0.765766,0.745146,53.297819,53.468479,1718681859,3864332124,0.000719,0.000131,62,647,0,0
0.013857,111,2766,24004,6422.746823,1561088.25,13557336.0,0.314512,0.292311,0.0,17.11792,3707741112,3715892851,0.000839,0.00014,63,522,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,44,180,0,200000.0051,144000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
1e-05,98,104,0,100000.0025,41600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,1
0.012885,111,2766,24004,6907.256701,1678851.375,14580055.0,0.291814,0.274733,0.0,15.600885,2602711350,2604787956,0.000661,0.000143,63,522,0,0
0.493444,95,632,496,10.132862,7684.762695,4020.719727,164.481328,0.01,232.599719,0.0,0,0,0.0,0.0,158,248,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001711,117,520,304,4091.174776,1823495.0,1066043.25,0.448333,0.213667,0.625554,0.296517,0,0,0.0,0.0,130,76,0,0
2.225695,111,37496,3380,41.784703,132183.4375,11861.46387,43.634158,54.271855,2810.048889,83.871086,642670565,2820336305,0.000677,0.000138,721,80,0,0
0.419129,111,978,86,16.701301,15556.06934,820.749695,83.8258,0.004,4951.994156,0.0,3105870297,1381393547,0.341499,0.12987,163,43,0,0
0.379663,111,1012,86,18.437404,17784.19336,906.066711,75.9326,0.006,4085.947288,0.0,2787190411,2971809,0.265449,0.072035,169,43,0,0
6e-06,111,90,0,166666.6608,59999996.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
0.409785,111,534,268,36.604561,9390.290039,4373.024902,42.560778,62.951199,2247.117661,98.742141,1144392809,2232021671,0.141636,0.046614,53,45,0,0
0.182009,111,1596,268,82.413509,63161.71484,9845.666992,18.451222,35.219602,987.831918,59.57848,2076803507,7678683,0.051329,0.045426,160,45,0,1
0.727523,111,534,268,20.617904,5289.179688,2463.152344,75.557778,129.833203,3769.799935,189.851875,3464526304,2042743970,0.243957,0.165603,53,45,0,0
0.00109,117,146,178,2752.293491,535779.8125,653211.0,0.011,0.008,0.0,0.0,0,0,0.0,0.0,73,89,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.022114,111,1540,1644,1492.267386,522384.0313,561816.0625,1.4532,1.273823,91.09757,2.526985,723331670,728570591,0.00058,0.000124,96,91,0,0
5e-06,44,180,0,200000.0051,144000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
3.593931,111,1666,1638,9.73864,3503.684326,3443.583008,211.399294,208.500125,15613.97859,386.550469,852544105,1282967502,0.09648,0.047057,93,91,0,0
59.079288,77,4968,0,0.761688,658.098633,0.0,1312.873125,0.0,1512.53675,0.0,0,0,0.0,0.0,108,0,0,1
0.222783,111,424,8824,85.284784,13322.38086,290471.0,31.777286,20.212545,2143.848841,1700.234386,4173389061,2339022266,0.000559,0.000117,53,735,0,0
1.1e-05,117,714,0,90909.0902,259636368.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,357,0,0,0
6e-06,118,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
22.04829,77,1280,0,0.861745,441.213348,0.0,1160.436375,0.0,1438.506125,0.0,0,0,0.0,0.0,64,0,0,1
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.240606,72,400,0,2.418173,1934.538574,0.0,413.535344,0.0,584.81525,0.0,0,0,0.0,0.0,100,0,0,1
4e-06,55,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.79293,111,7700,16678,135.53234,34071.60156,73818.83594,15.063453,14.572399,875.740048,861.39033,3025642019,3036259503,0.000659,0.000139,64,135,0,0
0.299504,111,364,16744,83.471336,8520.753906,422405.0313,42.786287,16.433352,2977.353322,1664.516294,801556014,331685263,0.030341,0.010877,46,930,0,1
0.021612,111,2334,16290,3377.753144,840273.9375,5871553.0,0.607971,0.569811,43.143522,41.301383,3867661531,1722549114,0.00064,0.000122,65,429,0,0
0.225385,111,8928,320,84.300199,294287.5625,9477.117188,17.337307,44.953199,1580.598259,67.309867,2774429748,3051564098,0.001496,0.001016,638,53,0,0
0.000975,117,130,162,3076.92316,533333.375,664615.375,0.004,0.003,0.0,0.0,0,0,0.0,0.0,65,81,0,0
0.981101,111,588,354,17.327472,4321.675293,2527.772461,104.937667,127.625289,7031.009421,175.989109,2378445747,2174905504,0.186061,0.098338,59,44,0,0
1e-05,117,126,0,100000.0025,50400000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,63,0,0,1
0.179012,111,610,268,83.793265,24534.66797,10010.50195,18.977111,34.403602,1000.520063,60.268926,3245516857,3018822803,0.052148,0.045162,61,45,0,0
8e-06,4,180,0,125000.0003,90000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.865341,111,7816,16782,285.436606,71666.54688,153918.5156,7.148562,6.91828,470.183006,466.302084,2439769645,291231871,0.000669,0.000116,64,133,0,0
2e-06,118,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.717986,111,1338,754,26.462912,13671.57617,7353.903809,65.271456,88.30757,3303.368051,136.611031,3502844155,210533041,0.170076,0.070898,112,94,0,0
0.188085,111,1950,268,79.751174,74647.10156,9527.607422,19.090222,36.191602,1014.645387,60.493789,28470012,2660096864,0.05286,0.045738,195,45,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,12,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.346598,111,364,13210,66.359298,7362.99707,285864.3125,49.514,17.183401,2712.566408,1385.071002,4037299369,2151563847,0.07946,0.018948,46,826,0,1
0.474959,111,738,354,35.792564,11200.9668,5221.503418,52.036889,59.652285,3402.428456,117.748055,1864328118,2850111547,0.119368,0.061989,74,44,0,0
0.205113,111,4550,71834,765.431761,175200.9844,2766748.25,2.659922,2.622128,196.674258,195.225297,1178062423,1178375070,0.0007,0.000123,58,898,0,0
11.334839,111,180,0,0.264671,95.281464,0.0,3778.27975,0.0,5343.2835,0.0,0,0,0.0,0.0,45,0,0,0
0.637533,111,534,268,23.528194,6035.766113,2810.834961,70.737889,112.373203,3593.619895,190.778953,782253985,3645489664,0.1384,0.062738,53,45,0,0
0.358934,111,1338,2366,58.50658,27347.64648,47473.91016,32.630365,38.952891,1596.15034,52.68766,3547753284,1738082295,0.052594,0.044911,112,237,113,1
0.021624,111,1540,1644,1526.082079,534221.1875,574546.75,1.419133,1.245,92.985299,2.242411,2713752463,574160316,0.000583,0.000127,96,91,0,0
1.55058,111,534,354,10.963639,2481.6521,1599.401489,170.247667,211.551719,11355.82615,306.223781,841560981,3340976723,0.140357,0.070648,53,44,0,0
1.235869,111,1684,10168,25.083564,10124.04981,62168.39844,95.041387,72.664471,8870.0377,7768.417944,4099968079,1972413850,0.000728,0.00016,120,565,3924,0
1.073601,111,534,268,13.971671,3584.199219,1669.148926,119.186667,196.481406,6648.693897,340.227844,1941293334,1685953730,0.162212,0.071019,53,45,0,0
0.660717,111,560,268,22.702609,6102.461426,2712.205078,73.296333,109.385203,3788.102107,174.736344,3671663135,2016174588,0.24992,0.136138,56,45,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.147433,111,5904,192828,1756.730202,317052.5,10399463.0,1.548316,0.894822,91.809037,51.87393,660747444,2810926518,0.001721,0.000148,62,1176,0,0
9.468592,111,360,0,0.739286,266.143066,0.0,1352.656,0.0,2412.823,0.0,0,0,0.0,0.0,45,0,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.532779,111,1684,10168,20.224703,8162.951172,50125.94922,117.879387,90.118765,9307.37358,8145.039674,1135972784,3320821463,0.000913,0.000157,120,565,3924,0
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.003796,111,8928,424,5532.139045,17473130.0,781875.625,0.292,0.447143,17.765014,1.078148,1308624547,3465964703,0.000618,0.000131,638,53,0,0
0.465952,111,37268,3380,199.59137,627566.75,56658.19531,9.128588,11.353317,778.948102,25.362637,279477134,2425941500,0.000601,0.000136,717,80,0,0
0.848918,111,836,1202,20.025491,7096.091797,9913.795898,94.324222,107.71643,5600.245996,203.529,590964132,1374821425,0.127783,0.033612,84,150,180,0
1.031231,111,16013,1842,47.516025,120089.4766,13576.00684,35.559689,52.261262,2376.518405,81.542773,4106445876,2490248678,0.076526,0.04548,534,92,0,1
0.022931,111,2974,33882,4230.081509,1016266.188,11584318.0,0.481128,0.457367,0.0,32.677389,183614581,2340064518,0.000661,0.000144,62,678,0,0
0.842116,111,744,1028,20.187243,6364.918945,8549.890625,93.568444,105.839289,5406.352468,226.155734,1993052449,2723157922,0.131102,0.058874,74,129,117,1
0.0,6,46,0,0.0,0.0,0.0,60000.724,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.59859,111,776,1060,28.400073,9341.953125,12402.47852,66.51,77.763,3892.731819,128.933953,780282459,3922123912,0.127766,0.074555,78,133,0,1
2e-06,51,86,0,500000.0013,172000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,43,0,0,1
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.298818,111,37310,3380,311.226239,979673.25,88348.09375,5.852275,7.274341,605.668671,20.218758,4198296427,2049747393,0.000747,0.000185,718,80,0,0
1.864797,111,774,642,13.406285,3084.518066,2526.81665,143.373303,160.522547,8108.201748,325.669469,1752163908,3876762953,0.237454,0.138414,55,54,0,0
8e-06,111,90,0,125000.0003,45000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
30.979828,6,184,112,0.225953,35.636093,21.691534,15489.787,15489.786,15489.742,15489.751,0,0,0.0,0.0,46,28,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00171,117,520,304,4093.567294,1824561.375,1066666.625,0.443333,0.215667,0.620604,0.2951,0,0,0.0,0.0,130,76,0,0
1.1e-05,117,1064,0,90909.0902,386909088.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,532,0,0,0
8e-06,92,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.953348,111,1200,2894,20.989603,4693.47998,11262.71387,93.016568,101.001055,5435.414839,136.432828,2738207233,491230039,0.095608,0.061982,55,145,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
7.85664,77,10880,0,4.963954,10801.56445,0.0,201.452313,0.0,234.329656,0.0,0,0,0.0,0.0,272,0,0,1
0.069232,111,320,1890,187.774434,30852.7832,191125.4844,13.7806,9.806,963.491544,23.676242,2124372757,215808817,0.000743,0.000162,53,236,0,0
0.259298,111,1066,20916,119.553565,30173.77734,613070.6875,23.572545,12.475789,1269.576683,1421.602676,2360653801,1597928340,0.060491,0.049188,89,1046,9802,1
0.756013,111,970,3278,51.586416,9756.446289,32962.39844,39.790158,39.182316,1946.815692,46.840324,3840074521,3406331305,0.053435,0.045321,49,164,0,1
1.157968,111,1580,10168,25.043869,10010.63867,66350.71094,105.237366,68.082353,9647.85786,7770.549943,2021273826,4171929790,0.000749,0.000185,132,565,3924,0
2.450457,111,4453,1708,17.547747,13933.72656,5298.603516,106.541612,121.200156,6790.032872,195.484984,2789295170,1910138978,0.221007,0.10514,186,85,0,1
7.200432,90,400,0,0.416642,333.313354,0.0,2400.144,0.0,3394.30925,0.0,0,0,0.0,0.0,100,0,0,1
1.4e-05,70,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,60,0,0,1
1.028729,111,1684,10168,30.134274,12162.58203,74686.33594,79.107459,60.486471,8766.083185,7675.377644,2431074145,2432095077,0.00059,0.000135,120,565,3924,0
1.038991,11,360,0,2.887417,2078.940186,0.0,346.330344,0.0,489.773031,0.0,0,0,0.0,0.0,90,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,3,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,32,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.0,6,56,92,0.086553,6.462646,10.617205,34660.564,34660.564,0.0,8.325931,0,0,0.0,0.0,28,46,0,0
2.097541,77,2688,0,19.546697,10007.90918,0.0,51.159535,0.0,55.640574,0.0,0,0,0.0,0.0,64,0,0,1
3e-06,65,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.2e-05,117,422,0,83333.33039,140666656.0,0.0,0.012,0.0,0.0,0.0,0,0,0.0,0.0,211,0,0,1
8e-06,78,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.763668,111,828,8756,27.498861,7814.914551,84088.89844,84.852,59.478816,4794.968068,4028.250398,1332989040,1287786791,0.174317,0.065723,83,730,3877,1
0.94633,111,774,1136,20.077563,5892.236328,8648.145508,105.147778,92.737781,5919.137955,177.226484,2732243065,2181541266,0.134809,0.044879,77,114,113,1
0.250075,111,768,3520,75.977203,22137.35742,101345.5938,27.786111,26.856111,1323.541899,1827.168869,4090865398,2155145964,0.053063,0.045441,77,352,1310,1
3e-06,44,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.018715,111,1540,1644,1763.291498,617258.875,663852.5625,1.226667,1.072294,74.013593,2.196097,1531728071,1536382549,0.000605,0.000122,96,91,0,0
0.015985,111,2766,24004,5567.719431,1353268.625,11752517.0,0.364093,0.352091,21.615191,21.169702,2110317056,4268135560,0.00063,0.000141,63,522,0,0
0.878191,111,2550,354,19.357976,20906.61328,2823.987061,93.751556,134.919,5497.720911,201.937734,3943132075,4210100405,0.144658,0.07599,255,44,0,0
1.534027,111,12472,12716,84.092393,64113.60547,65213.97656,22.232275,25.987526,1446.229174,1565.532983,4050062852,1900772251,0.000776,0.000154,178,212,0,0
0.570182,111,504,268,26.307388,6369.895508,3142.855957,55.845778,101.950797,2894.917911,143.441391,2752430332,2773896225,0.15432,0.093897,50,45,0,1
0.236453,111,1920,4312,190.312665,62016.55469,139833.2813,11.242905,10.253305,990.237131,950.23706,3306616016,1161535879,0.000766,0.000158,87,180,0,0
0.549287,111,968,268,27.308127,12700.09961,3262.410889,52.332889,93.267203,2952.443671,127.60168,3445723088,2273758714,0.155491,0.072547,97,45,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.18722,111,530,268,80.119642,20382.4375,9571.626953,19.227778,36.063801,1035.191858,62.131082,2747718662,3288155537,0.051389,0.044497,53,45,0,1
9e-06,117,78,0,111111.1072,34666664.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,39,0,0,0
1.126686,111,2836,268,13.313381,18127.5,1590.505249,125.083111,212.223406,7910.799939,398.039094,1134843462,3837356980,0.117726,0.052167,284,45,0,1
59.823212,117,100480,121106,5.098355,13349.73438,16088.73828,391.001375,392.574781,455.683781,464.602875,0,0,0.0,0.0,652,797,0,1
2.140068,111,24940,49162,310.270507,92939.10156,183246.5156,6.74999,6.219311,548.596363,520.120116,4028354222,4032899520,0.000771,0.000157,78,142,0,0
1.497017,111,1684,10168,20.707847,8357.954102,51323.39844,115.127846,88.013824,9472.140271,8295.248743,1575221761,3898638279,0.0009,0.000122,120,565,3924,0
2.763704,111,459136,3906,155.950127,1325374.875,11147.3584,7.65569,39.066754,920.522309,55.796148,3818753820,1028525291,0.10416,0.05317,1268,56,0,1
0.593877,111,828,1064,28.625455,10049.21875,12541.31738,65.986333,77.292141,3750.568308,103.71593,3197679813,1196182208,0.100875,0.04877,83,133,130,0
5e-06,103,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.107989,111,518,354,15.343113,3371.874756,2238.289551,123.109889,148.943578,7609.342297,211.750594,5260876,22642468,0.157791,0.092705,52,44,0,1
2.202126,111,138237,956,60.39618,497711.75,3316.794678,19.480135,100.738953,2189.473164,113.815922,1300940874,4113873844,0.186325,0.099718,1234,43,0,0
0.0,6,46,0,0.0,0.0,0.0,60000.76,0.0,10.954521,0.0,0,0,0.0,0.0,46,0,0,0
8e-06,111,90,0,125000.0003,45000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
0.576914,111,17266,354,46.800735,227458.5,4298.734375,28.822947,68.40957,2124.302799,112.004164,721342861,1255173735,0.164356,0.066316,863,44,0,0
4e-06,105,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.569211,77,1040,0,33.379537,13885.8877,0.0,29.958475,0.0,36.541867,0.0,0,0,0.0,0.0,52,0,0,1
0.004832,111,4256,2456,7243.377474,6655629.0,3841059.5,0.265941,0.255824,13.156592,0.333779,205777716,208947008,0.000608,0.000128,236,136,0,0
1.7e-05,32,156,0,58823.52838,36705880.0,0.0,0.017,0.0,0.0,0.0,0,0,0.0,0.0,78,0,0,1
0.427877,111,1324,2300,49.079524,22698.11133,38702.71094,38.89791,45.678891,2253.822053,70.04682,1125380693,1553581916,0.028735,0.012666,110,230,416,1
17.625374,95,248562,1652,15.489033,112368.9063,718.963501,70.784617,169.608344,97.733031,196.928172,0,0,0.0,0.0,994,69,0,1
1e-05,118,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.015462,111,1540,1644,2134.264659,747122.0,803518.3125,1.0094,0.882529,69.949079,1.639019,2755490125,2762677120,0.00058,0.000125,96,91,0,0
1.057639,111,672,354,16.073537,4576.230469,2344.845459,112.197333,138.421719,6046.002865,245.05325,2034376110,982884080,0.171422,0.082745,67,44,0,0
1.246909,72,400,0,2.405949,1924.759521,0.0,415.636344,0.0,587.788625,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
4e-06,100,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.562231,111,1066,752,33.793939,13915.98828,9362.699219,51.111908,71.378141,2552.036285,90.795773,3160836594,2469598022,0.110328,0.048568,89,94,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001035,117,132,164,2898.550823,510144.9375,633816.4375,0.011,0.008,0.0,0.0,0,0,0.0,0.0,66,82,0,0
1.1e-05,117,1064,0,90909.0902,386909088.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,532,0,0,0
0.556729,111,534,268,26.94309,6911.800781,3218.801025,59.038111,92.060203,2917.558514,129.870734,3166486639,1425950626,0.177739,0.081317,53,45,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.704993,111,962,3002,55.319697,10371.73438,32363.44141,37.104894,35.584789,1886.236856,42.012953,243444291,3991275140,0.039691,0.011476,48,150,0,1
0.276894,111,868,2030,61.395335,22593.48242,51340.94531,30.766,37.97543,1528.292286,55.890184,802403421,2182920712,0.063017,0.053324,87,254,594,1
0.029931,111,3614,49342,4042.631453,949918.1875,12975711.0,0.501746,0.489617,27.836536,27.506465,3418478265,1273346118,0.000695,0.000145,60,796,0,0
