dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.105991,111,0,1,64,66,3806,52014,1217.084487,31,29,282816.4688,3866441.5,7,26,1.677063,1.623138,88.965124,87.690539,255,2965066106,3025351621,255,0.000618,0.000483,0.000135,59,788,0,0,7,0,5,1,1,2,0,0,0,7,5,0,0
1.671854,111,0,1,10,8,2770,354,10.168352,254,252,11929.27148,1483.383057,2,1,178.285778,225.372719,10611.74649,387.18875,255,1744384785,259359566,255,0.171671,0.094242,0.077429,277,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,1
1e-05,117,10,2,2,0,136,0,100000.0025,254,0,54400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,3,1,1,1,0,0,0,2,1,0,1
3e-06,118,0,2,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,1
6e-06,120,0,2,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,1
0.493444,95,0,0,4,2,632,496,10.132862,254,60,7684.762695,4020.719727,0,0,164.481328,0.01,232.599719,0.0,0,0,0,0,0.0,0.0,0.0,158,248,0,0,1,0,3,1,1,1,0,0,0,2,1,0,1
3e-06,44,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
0.001643,117,0,0,4,4,520,304,4260.498947,31,29,1898965.25,1110164.25,0,0,0.424,0.203667,0.59397,0.2852,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,4,1,1,3,0,0,0,6,7,0,0
6e-06,118,0,2,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,7,9,0,1
3e-06,44,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
9e-06,19,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.321282,111,5,1,10,10,864,1220,14.379973,62,252,4710.57666,6648.088379,2,2,146.809111,130.069219,8124.109811,250.846234,255,4008703615,2675167509,255,0.236123,0.105395,0.130728,86,122,1,146,2,1,1,1,1,2,0,0,1,1,2,0,0
8e-06,32,0,2,2,0,156,0,125000.0003,254,0,78000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,4,0,0,0,3,1,0,1
0.127779,111,0,1,16,18,1540,1644,258.258385,31,29,90406.08594,97230.36719,4,4,8.497733,7.485588,711.158643,13.640475,255,4285685613,48889628,255,0.000678,0.000523,0.000155,96,91,0,0,11,0,7,6,1,6,0,0,0,7,10,0,0
0.266342,111,5,1,10,8,822,1042,63.827707,254,252,22227.06055,27393.34961,2,2,29.593556,36.793855,1451.730859,52.969336,255,2063055685,1113822774,255,0.053295,0.007984,0.045311,82,130,1,90,1,1,1,1,1,2,0,0,1,1,1,0,1
0.603246,111,5,1,10,10,878,1742,31.496273,254,252,10489.91699,20794.17188,2,2,67.011111,57.831445,4216.580345,104.249836,255,2537797322,427184048,255,0.115411,0.082752,0.032659,88,174,1,425,2,1,1,1,1,1,0,0,1,2,1,0,1
7.6e-05,79,0,2,8,0,480,0,4.947259,254,0,2374.684326,0.0,0,0,202.132141,0.0,480.118281,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,9,2,2,2,2,2,0,0,0,2,8,0,1
1e-05,118,0,2,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,8,12,0,1
8e-06,98,0,2,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,1
0.946944,111,3,1,52,54,2934,3740,110.883009,31,29,24314.00391,31013.44922,11,15,18.558019,17.85798,1431.380871,52.5225,255,1002114803,1021643322,255,0.000597,0.000467,0.00013,56,69,0,0,1,0,5,1,1,4,1,1,0,6,1,0,0
1.389044,111,0,1,10,6,772,268,10.798794,254,252,4002.75293,1290.095825,2,1,154.338222,255.285203,8983.898599,459.882187,255,3765052330,3573149560,255,0.209737,0.112166,0.097571,77,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
5e-06,118,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
1.534596,77,0,2,18,0,2858,0,11.077834,254,0,14075.36621,0.0,0,0,90.270352,0.0,179.918469,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
6.497764,111,5,1,72,420,3562,546438,75.564454,62,252,4325.180176,671168.6875,2,207,92.825198,15.274393,4441.257045,1824.414536,255,1107623755,3963237423,255,0.242701,0.127555,0.115146,49,1301,1,264546,3,1,1,1,1,2,0,0,1,1,2,0,1
0.002991,111,4,1,6,8,320,2002,4346.372512,31,29,714142.4375,4686058.0,1,2,0.5232,0.348714,28.819907,0.535242,255,3534931904,1389620568,255,0.000679,0.000546,0.000133,53,250,0,0,3,0,5,1,1,4,0,0,0,7,3,0,0
0.691135,111,0,1,10,8,534,354,24.597221,254,252,5567.65332,3588.300537,2,1,73.862778,85.40843,4787.70116,130.723961,255,1496595029,4282232426,255,0.140543,0.093271,0.047272,53,44,0,0,3,1,6,2,1,14,0,0,0,6,3,0,0
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,1
0.496897,111,9,1,52,42,37232,3380,187.16152,31,29,587904.5,53129.72266,18,8,9.736294,12.108,784.694261,25.152707,255,2384334104,239937263,255,0.000598,0.000463,0.000135,716,80,0,0,1,0,3,1,1,1,0,0,0,1,2,0,0
0.055768,111,0,1,50,48,3062,32264,1739.348674,31,29,430497.75,4531918.0,7,18,1.130776,1.173787,94.822826,97.863378,255,1924109040,1924400349,255,0.000739,0.000593,0.000146,61,672,0,0,4,0,3,1,1,1,0,0,0,3,4,0,0
0.552973,111,0,1,10,6,600,268,27.1261,254,252,7812.316895,3240.664795,2,1,50.989333,98.944,2898.383479,125.74475,255,3688283956,3699896005,255,0.105931,0.058249,0.047682,60,45,0,0,7,1,2,1,1,6,0,0,0,2,8,0,0
1.654958,111,0,1,10,8,1534,354,10.272164,254,252,6675.698242,1498.527466,2,1,183.884222,225.735859,11760.63506,461.466094,255,3461436384,2366738980,255,0.130507,0.074026,0.056481,153,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
0.317247,111,4,1,14,6,8928,320,59.890243,31,29,209073.6875,6732.924316,4,1,24.403616,63.319398,2258.484249,96.589727,255,1870296112,184308732,255,0.00065,0.000516,0.000134,638,53,0,0,2,0,9,1,1,3,0,0,0,3,2,0,0
0.0,6,0,2,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.001093,117,2,0,2,2,146,178,2744.739106,31,29,534309.1875,651418.0625,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,2,0,0
3e-06,118,0,2,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,9,5,0,1
0.405343,111,0,1,28,30,5080,3080,140.621648,31,29,96688.48438,58774.91406,7,7,15.00063,13.925104,858.459119,22.07232,255,3006208278,3046455439,255,0.001665,0.00151,0.000155,181,103,0,0,6,0,5,1,1,3,0,0,0,6,5,0,0
0.005537,111,4,1,14,6,8928,320,3431.461068,31,29,11979050.0,385768.4688,4,1,0.425923,0.8874,20.27003,1.203758,255,4145384771,4163081787,255,0.001104,0.000963,0.000141,638,53,0,0,3,0,5,1,1,4,0,0,0,6,5,0,0
24.169176,111,5,1,352,746,18786,1087900,45.38839,31,29,6200.625,359612.4375,2,370,68.857136,32.441116,3860.229448,2606.984563,255,1265123245,1327227864,255,0.000707,0.000552,0.000155,53,1458,0,0,5,0,2,3,1,1,0,0,0,3,2,0,0
9e-06,12,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
0.667685,111,5,1,10,10,816,1144,28.456534,62,252,8806.548828,12341.14941,2,2,74.187222,60.157668,4095.148457,111.37843,255,2890339026,1902381944,255,0.148396,0.088429,0.059967,82,114,1,127,5,1,1,1,1,5,0,0,1,2,5,0,0
1.2e-05,3,0,2,2,0,200,0,83333.33039,254,0,66666664.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,6,6,6,6,0,0,0,6,18,0,1
0.001209,117,2,0,2,2,146,178,2481.389559,31,29,483043.8438,588916.4375,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0
2.9e-05,117,0,2,2,0,104,0,34482.75776,254,0,14344827.0,0.0,0,0,0.029,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,5,0,0,0,2,6,0,0
1.284525,111,3,1,52,54,2934,3742,81.742276,31,29,17924.13477,22875.38086,11,15,25.180608,24.225963,2094.457595,65.610266,255,4123549075,4130679379,255,0.000686,0.000542,0.000144,56,69,0,0,2,0,6,1,1,2,1,1,0,5,1,0,0
0.0,6,0,2,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,10.954516,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
2e-06,59,0,2,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,1
0.316577,111,0,1,10,6,580,268,47.381839,254,252,13191.10449,5660.550293,2,1,35.175222,48.846602,1711.162009,82.8335,255,181943371,897860294,255,0.074136,0.047431,0.026705,58,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0,0
2.019669,111,9,1,22,20,4824,1852,20.300356,254,252,18240.61133,6971.438965,8,8,96.174717,101.738422,5194.700108,132.612969,255,260991026,2638246230,255,0.179073,0.071816,0.107257,219,93,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.36866,111,0,1,28,30,4192,3080,154.614006,31,29,87733.95313,64623.23047,7,7,13.640629,12.695448,702.945784,17.211371,255,2682580759,2875664327,255,0.000629,0.000488,0.000141,150,103,0,0,5,0,6,1,1,2,0,0,0,3,6,0,0
3e-06,49,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
2.265897,111,5,1,10,10,824,1144,8.3852,62,252,2619.713135,3636.528809,2,2,251.766333,240.438672,17707.53713,596.317,255,1987906999,835716168,255,0.147771,0.083267,0.064504,82,114,1,127,1,1,1,1,1,1,0,0,1,2,1,0,0
5e-06,118,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,3,3,6,0,0,0,21,5,0,1
3e-06,81,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,1
1.290149,111,5,1,26,122,1454,156043,113.94033,62,252,8674.966797,959665.9375,2,59,51.605961,9.730975,2618.80173,1330.651202,255,3724081403,2604897053,255,0.175916,0.075495,0.100421,56,1279,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
0.791026,111,0,1,14,12,782,678,31.604524,254,252,7352.476562,6290.564453,4,4,60.848154,61.69991,2974.116256,83.438898,255,4057898145,4204150251,255,0.204485,0.111574,0.092911,56,57,0,0,5,1,2,2,2,5,0,0,0,3,5,0,0
0.798045,111,7,1,20,20,942,3192,48.869426,62,252,8971.925781,30404.30078,7,8,42.002368,41.645156,1981.143283,46.318133,255,1265392655,549601799,255,0.050897,0.006087,0.04481,47,160,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,8,0,0,0,7,8,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
0.035006,111,0,1,48,50,2958,32368,2770.953425,31,29,662057.875,7249271.0,7,18,0.738064,0.703286,48.634371,48.295798,255,3504070007,1358968633,255,0.000663,0.000538,0.000125,62,647,0,0,14,0,5,1,1,3,0,0,0,5,14,0,0
0.008285,111,0,1,34,36,2230,13288,8328.304175,31,29,2090525.0,12474593.0,7,11,0.240636,0.224294,14.651448,13.063547,255,1190188771,1190533821,255,0.000771,0.000648,0.000123,66,369,0,0,4,0,4,1,1,2,0,0,0,6,6,0,0
0.553772,111,0,1,10,6,534,268,27.086961,254,252,6948.708496,3235.989014,2,1,56.118444,94.407797,3195.166694,142.530781,255,1940523245,3995504646,255,0.132778,0.08173,0.051048,53,45,0,0,2,1,2,1,1,2,0,0,0,1,3,0,0
5e-06,54,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
0.062611,111,0,1,84,86,4862,79882,2699.206264,31,29,613949.625,10088196.0,7,36,0.750289,0.739964,45.481045,44.315784,255,4203190300,2063676216,255,0.000576,0.00045,0.000126,58,929,0,0,10,0,4,1,1,1,0,0,0,2,5,0,0
0.290414,111,0,0,6,2,998,86,24.103521,62,252,22919.00391,1184.515869,2,1,58.0828,0.007,3707.760291,0.0,255,3498473554,443581752,255,0.260494,0.162132,0.098362,166,43,0,0,5,3,1,1,1,5,0,0,0,1,5,0,0
0.439108,111,5,1,10,8,792,924,38.714848,62,252,12989.96973,14738.9707,2,2,48.789778,52.96943,2767.381725,105.289359,255,2883156187,288950535,255,0.12651,0.067544,0.058966,79,116,1,54,1,1,1,1,1,1,0,0,1,2,1,0,1
9e-06,111,0,3,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,22,1,1,4,0,0,0,2,4,0,0
0.024235,111,0,0,9,11,12168,572,783.99007,29,32,3570373.25,171652.5625,1,0,2.999375,2.3958,0.0,2.856005,255,249143326,2387099684,255,0.0,0.0,0.0,1352,52,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0
1.3e-05,117,0,2,2,0,2632,0,76923.07779,254,0,809846144.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1316,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,1
58.684093,77,0,2,74,0,20128,0,1.243949,254,0,2706.832275,0.0,0,0,803.8915,0.0,895.507375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.896605,111,5,1,60,14,68199,612,81.418237,254,252,598372.75,5076.929199,27,1,14.488305,64.75823,1445.559015,88.860195,255,2857358011,1175551419,255,0.150635,0.054742,0.095893,1137,44,1,0,2,1,1,1,1,3,0,0,1,1,2,0,0
3e-06,49,0,2,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
0.133738,111,0,1,24,24,2024,4312,351.43341,31,29,116047.7969,247229.6719,6,6,5.795739,5.790478,433.74589,12.404519,255,2822672480,673369708,255,0.000702,0.000549,0.000153,84,180,0,0,8,0,2,2,1,1,0,0,0,6,5,0,0
1.028581,111,5,1,14,18,1684,10168,30.138608,31,29,12164.33106,74697.07813,3,5,79.092618,60.453588,8771.250459,7684.984558,255,2202144740,57751417,255,0.000998,0.000866,0.000132,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,2,0,0
0.064183,117,0,0,4,4,568,304,109.063153,31,29,53098.17578,28418.74219,0,0,16.331667,20.908666,23.082322,29.556592,0,0,0,0,0.0,0.0,0.0,142,76,0,0,5,0,5,1,1,4,0,0,0,5,7,0,0
30.980066,6,0,0,4,4,184,112,0.225952,0,0,35.635818,21.691368,0,0,15515.471,15515.472,15515.443,15515.446,0,0,0,0,0.0,0.0,0.0,46,28,0,0,2,0,2,2,2,2,0,0,0,2,2,0,0
0.891756,111,0,1,16,10,2200,556,28.034575,254,252,18507.30469,4494.50293,5,3,58.353602,93.096445,3243.893063,118.014664,255,2567251369,3968998593,255,0.091408,0.053879,0.037529,138,56,0,0,7,1,3,2,2,6,0,0,0,2,7,0,0
4e-06,118,0,2,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,11,5,0,1
8e-06,71,0,2,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,1
3e-06,37,0,2,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,1
0.087732,111,0,1,16,18,1540,1644,376.145525,31,29,131673.7344,141613.0938,4,4,5.827733,5.131471,519.24371,15.361599,255,4081230694,1956536985,255,0.00058,0.000495,8.5e-05,96,91,0,0,19,0,6,12,1,6,0,0,0,18,11,0,0
0.424672,111,0,1,10,6,492,268,35.321377,254,252,8345.263672,4219.727051,2,1,40.253667,71.457398,2003.335777,91.458875,255,2636632246,1441599936,255,0.131036,0.067376,0.06366,49,45,0,0,3,1,2,1,1,3,0,0,0,3,1,0,1
0.023697,111,0,1,44,46,2766,24004,3755.749673,31,29,912858.1875,7927754.5,7,16,0.543837,0.515711,0.0,37.593348,255,3472514099,1330409173,255,0.000612,0.000487,0.000125,63,522,0,0,5,0,2,1,1,1,0,0,0,2,9,0,0
0.0,6,0,0,3,3,84,138,0.097147,0,0,8.70435,14.300004,0,0,25734.168,25734.172,2100.499,2100.49225,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,0
0.608431,111,0,0,6,2,998,86,11.505003,62,252,10939.61426,565.388672,2,1,121.6862,0.002,6122.988082,0.0,255,113175835,1273700762,255,0.339205,0.146978,0.192227,166,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,0
0.821998,111,0,1,32,12,27206,642,52.311563,254,252,256506.7031,5732.374023,13,3,26.127387,67.558367,1874.586448,92.815961,255,353187309,859382642,255,0.152074,0.078847,0.073227,850,54,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
0.001043,117,2,0,2,2,130,162,2876.318242,31,29,498561.8438,621284.75,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,5,1,1,1,0,0,0,3,2,0,0
8e-06,118,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
0.192126,111,5,1,10,10,848,3984,98.893431,62,252,31812.45508,149318.6719,2,3,21.347333,20.015333,1109.933172,1711.90193,255,1144718041,3658319490,255,0.053738,0.006717,0.047021,85,398,1,1522,1,1,1,1,1,1,0,0,1,1,1,0,1
3e-06,81,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,1
0.001108,117,0,0,2,2,146,178,2707.581093,31,29,527075.8125,642599.25,0,0,0.011,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,11,0,6,2,1,2,0,0,0,7,14,0,0
1.361116,111,5,1,10,10,804,1280,13.959133,62,252,4255.331543,6770.914062,2,2,151.087111,141.742,9236.072126,200.453922,255,2322683091,3008593927,255,0.178587,0.08543,0.093157,80,128,1,195,2,1,1,1,1,2,0,0,1,1,2,0,0
8e-06,113,0,2,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
0.808153,111,0,1,10,8,2516,354,21.035621,254,252,22421.49805,3068.72583,2,1,84.419222,105.992141,5014.286254,173.083734,255,4169743547,88024388,255,0.125711,0.066199,0.059512,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.198895,111,0,1,12,6,5228,268,85.472231,254,252,192785.125,9009.77832,3,1,16.719909,38.633398,987.347242,66.031773,255,268741208,2519774024,255,0.050868,0.005722,0.045146,436,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.797581,111,5,1,10,8,778,1180,21.314449,62,252,7031.260742,10361.33008,2,2,88.620111,101.132711,5073.789767,140.728766,255,105052853,2503414494,255,0.112201,0.053777,0.058424,78,148,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3e-06,117,0,2,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,3,1,1,2,0,0,0,1,8,0,0
5e-06,3,0,2,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,1,1,6,0,0,0,1,6,0,1
9e-06,118,0,2,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,6,0,0,0,2,5,0,1
0.02197,111,0,1,46,48,2854,30622,4233.045039,31,29,1016659.063,10918525.0,7,17,0.480956,0.456894,27.698787,27.015767,255,2577242641,447721977,255,0.000627,0.000492,0.000135,62,638,0,0,3,0,4,1,1,2,0,0,0,5,8,0,0
0.01234,111,0,1,36,38,2334,16920,5915.72128,31,29,1471637.0,10680713.0,7,12,0.342714,0.320703,22.067408,20.8763,255,927640598,3084041562,255,0.000718,0.00047,0.000248,65,445,0,0,6,0,1,1,1,1,0,0,0,2,21,0,0
2.967747,111,0,1,238,438,13662,548216,227.445266,31,29,36674.28516,1474424.875,21,197,12.520839,6.790069,4799.106678,3534.590106,255,1188005982,3339726144,255,0.00061,0.000481,0.000129,57,1252,0,0,11,0,4,2,1,2,0,0,0,4,5,0,0
1e-05,98,0,2,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,1
3e-06,117,0,2,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,3,2,1,4,0,0,0,3,9,0,0
2.213012,111,0,1,12,8,4658,354,8.585584,254,252,15435.97656,1120.644653,3,1,196.505635,305.735844,14637.52288,611.526,255,276816485,2019402358,255,0.146063,0.072852,0.073211,388,44,0,0,8,1,1,1,1,2,0,0,0,4,3,0,0
3e-06,50,0,2,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,1
0.000956,117,2,0,2,2,146,178,3138.075302,31,29,610878.6875,744769.875,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,2,3,0,0
1e-05,118,0,2,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,2,5,0,1
3e-06,118,0,2,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,1
0.001041,117,2,0,2,2,146,178,2881.844351,31,29,560999.0625,683957.75,0,0,0.011,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,1,1,0,0
0.00105,117,2,0,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,3,2,1,1,0,0,0,5,1,0,0
0.001073,117,2,0,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,4,1,1,0,0,0,8,2,0,0
